_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
226,nav_dryrun,dryrun,227,1.7,0.0,227,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1132,227,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1133,1.685257511138916,1.7979999780654907,-89,0.09155346109878783,0.027321839705109596,-0.6299222861873168,0.7214757472861046,0.5039727687835693,0.005773947000000001,DIAG_NAV,1135,avoidance,-10.56695400737226,-11.338601151371703,0.0,0.0,22.274064178795864,-3.6984339025802906,-3.6984339025802906,-10.56695400737226,227,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1136
227,nav_dryrun,dryrun,228,1.7,0.0,228,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1137,228,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1138,1.6839642190933228,1.7967499494552612,-89,0.08986799203443761,0.027288755401968956,-0.6304611862801454,0.720329178314583,0.5026766657829285,0.028583212,DIAG_NAV,1140,avoidance,-10.567781114950776,-11.348301353042617,0.0,0.0,22.27392908455804,-3.698723390232771,-3.698723390232771,-10.567781114950776,228,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1141
228,nav_dryrun,dryrun,229,1.7,0.0,229,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1142,229,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1143,1.6941195440292358,1.7960000038146973,-89,0.09076942883285821,0.02721402421593666,-0.6263690812914979,0.7171385101243561,0.5039727687835693,0.051592369000000006,DIAG_NAV,1145,avoidance,-10.569649394601583,-11.274643463246964,0.0,0.0,22.273623932215074,-3.6993772881105538,-3.6993772881105538,-10.569649394601583,229,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1146
229,nav_dryrun,dryrun,230,1.7,0.0,230,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1147,230,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1148,1.6785265159606935,1.7957500219345093,-89,0.09101968331664216,0.02734968066215515,-0.6236719836791357,0.7146916669957778,0.5022786855697632,0.068680058,DIAG_NAV,1150,avoidance,-10.566257983446121,-11.226095706224442,0.0,0.0,22.2741778627038,-3.698190294206142,-3.698190294206142,-10.566257983446121,230,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1151
230,nav_dryrun,dryrun,231,1.7,0.0,231,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1152,231,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1153,,,-89,,,,,,0.6646855890000001,DIAG_NAV,1155,,,,,,,,,,231,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1156
231,nav_dryrun,dryrun,232,1.7,0.0,232,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1157,232,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1158,1.6841684007644653,1.7984999418258667,-89,0.08992169063319178,0.027165576815605164,-0.6309923307933644,0.7209140214265561,0.5040978193283081,0.00041456,DIAG_NAV,1160,avoidance,-10.570860579609871,-11.357861954280558,0.0,0.0,22.273426105330387,-3.6998012028634544,-3.6998012028634544,-10.570860579609871,232,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1161
232,nav_dryrun,dryrun,233,1.7,0.0,233,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1162,233,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1163,1.6833452129364013,1.7984999418258667,-89,0.08947407870608218,0.027398791164159775,-0.6328932734242841,0.7223673521303663,0.5026916265487671,0.00042706000000000005,DIAG_NAV,1165,avoidance,-10.565030220896006,-11.392078921637115,0.0,0.0,22.274378397253653,-3.6977605773136015,-3.6977605773136015,-10.565030220896006,233,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1166
233,nav_dryrun,dryrun,234,1.7,0.0,234,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1167,234,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1168,1.7588421392440796,1.7627500295639038,-89,0.0914834130774526,0.026906628161668777,-0.6291768596891095,0.7206602727665621,0.5024484395980835,0.053410813,DIAG_NAV,1170,avoidance,-10.57733429595828,-11.325183474403971,0.0,0.0,22.272368731660148,-3.7020670035853978,-3.7020670035853978,-10.57733429595828,234,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1171
234,nav_dryrun,dryrun,235,1.7,0.0,235,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1172,235,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1173,1.7598637437820435,1.7640000581741333,-89,0.08827419403721304,0.026809757575392723,-0.6347502993018019,0.723024493339015,0.5042883157730103,0.004058948000000001,DIAG_NAV,1175,avoidance,-10.579756060615182,-11.425505387432434,0.0,0.0,22.27197317676619,-3.7029146212153132,-3.7029146212153132,-10.579756060615182,235,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1176
235,nav_dryrun,dryrun,236,1.7,0.0,236,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1177,236,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1178,1.7595230865478515,1.7669999599456787,-89,0.08823125049764034,0.02670927904546261,-0.6328768904010454,0.7211081408986858,0.5055986642837524,0.006883569000000001,DIAG_NAV,1180,avoidance,-10.582268023863435,-11.391784027218819,0.0,0.0,22.27156288943564,-3.7037938083522017,-3.7037938083522017,-10.582268023863435,236,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1181
236,nav_dryrun,dryrun,237,1.7,0.0,237,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1182,237,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1183,1.7607787942886353,1.7680000066757202,-89,0.0908437312087592,0.02670927904546261,-0.6309375085813157,0.7217812397900749,0.5037482380867004,0.07354844,DIAG_NAV,1185,avoidance,-10.582268023863435,-11.356875154463683,0.0,0.0,22.27156288943564,-3.7037938083522017,-3.7037938083522017,-10.582268023863435,237,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1186
237,nav_dryrun,dryrun,238,1.7,0.0,238,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1187,238,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1188,1.7590934610366822,1.7687499523162842,-89,0.09090664617571176,0.026919038966298103,-0.6306765519228636,0.7215831980985754,0.5027433633804321,0.020848394000000003,DIAG_NAV,1190,avoidance,-10.577024025842547,-11.352177934611547,0.0,0.0,22.272419409112384,-3.701958409044891,-3.701958409044891,-10.577024025842547,238,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1191
238,nav_dryrun,dryrun,239,1.7,0.0,239,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1192,239,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1193,1.7589359283447266,1.7697499990463257,-89,0.09066171162560874,0.026856539770960808,-0.6311609148248738,0.7218226264504826,0.5024933815002441,0.043216433000000005,DIAG_NAV,1195,avoidance,-10.57858650572598,-11.360896466847729,0.0,0.0,22.272164204064758,-3.7025052770040925,-3.7025052770040925,-10.57858650572598,239,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1196
239,nav_dryrun,dryrun,240,1.7,0.0,240,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1197,240,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1198,1.7587417984008789,1.7690000534057617,-89,0.09120166064331345,0.026875952258706093,-0.6303404289498633,0.7215420895931768,0.503935694694519,0.067700863,DIAG_NAV,1200,avoidance,-10.578101193532348,-11.34612772109754,0.0,0.0,22.27224347172305,-3.7023354177363212,-3.7023354177363212,-10.578101193532348,240,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1201
240,nav_dryrun,dryrun,241,1.7,0.0,241,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1202,241,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1203,1.756842336654663,1.7707500457763672,-89,0.09205202601265673,0.026625946164131165,-0.6316129613083368,0.7236649873209935,0.5039982795715332,0.010918165,DIAG_NAV,1205,avoidance,-10.58435134589672,-11.369033303550061,0.0,0.0,22.271222613503536,-3.704522971063852,-3.704522971063852,-10.58435134589672,241,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1206
241,nav_dryrun,dryrun,242,1.7,0.0,242,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1207,242,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1208,1.7586097860336303,1.7707500457763672,-89,0.09249323277789004,0.026794033125042915,-0.6272509539974671,0.7197441867753571,0.5027433633804321,0.037885527,DIAG_NAV,1210,avoidance,-10.580149171873927,-11.290517171954408,0.0,0.0,22.271908968593927,-3.703052210155874,-3.703052210155874,-10.580149171873927,242,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1211
242,nav_dryrun,dryrun,243,1.7,0.0,243,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1212,243,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1213,1.7569549703598022,1.7682499885559082,-89,0.09096495715864733,0.026959285140037537,-0.6314855831876105,0.7224505403462578,0.5024433732032776,0.008643439000000001,DIAG_NAV,1215,avoidance,-10.576017871499062,-11.36674049737699,0.0,0.0,22.272583747655155,-3.701606255024671,-3.701606255024671,-10.576017871499062,243,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1216
243,nav_dryrun,dryrun,244,1.7,0.0,244,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1217,244,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1218,1.75966628074646,1.7672499418258667,-89,0.0928442948589138,0.027037423104047775,-0.6280807990069484,0.7209250938658621,0.503685712814331,0.031500297000000003,DIAG_NAV,1220,avoidance,-10.574064422398806,-11.30545438212507,0.0,0.0,22.272902811008194,-3.7009225478395815,-3.7009225478395815,-10.574064422398806,244,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1221
244,nav_dryrun,dryrun,245,1.7,0.0,245,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1222,245,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1223,1.758334574699402,1.7649999856948853,-89,0.0923228947190093,0.026952171698212624,-0.6274327922466338,0.7197556869656432,0.5050986409187317,0.005862336,DIAG_NAV,1225,avoidance,-10.576195707544684,-11.293790260439408,0.0,0.0,22.272554701101036,-3.701668497640639,-3.701668497640639,-10.576195707544684,245,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1226
245,nav_dryrun,dryrun,246,1.7,0.0,246,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1227,246,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1228,1.7587111711502075,1.7637499570846558,-89,0.09199916483724818,0.026854991912841797,-0.6312633286796365,0.7232624935168847,0.5035383105278015,0.001915667,DIAG_NAV,1230,avoidance,-10.578625202178955,-11.362739916233458,0.0,0.0,22.272157883644105,-3.702518820762634,-3.702518820762634,-10.578625202178955,246,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1231
