x_m,y_m,hit_count
2.815831881,-0.664789520,23
2.817437535,-0.610075133,19
2.821192077,-0.583760438,92
2.818768165,-0.539529904,54
2.823457326,-0.510423755,49
2.806895854,-0.099422900,24
2.821546767,-0.055412206,11
2.816108333,-0.033308328,2
2.811561756,0.193035353,6
2.811517344,0.211105551,5
2.800044307,0.308434874,1
2.813496815,0.321294753,1
2.833031275,0.405950195,1
2.819345803,0.443715696,2
2.815726627,0.553245487,2
2.832271524,0.586342010,1
2.802166354,0.635098181,2
2.813530427,0.666583799,35
2.818556571,0.701381340,85
2.818559566,0.739812081,180
2.828093565,0.772778114,84
2.831936436,0.801533379,2
2.826920029,2.847666595,1
2.836253526,2.900503472,1
2.827452493,2.994798997,2
2.821554707,3.022309208,5
2.814758426,3.067311670,7
2.819187120,3.101575318,7
2.813104040,3.141412994,2
2.809360646,3.180241046,5
2.829206558,3.228532348,5
2.832170575,3.265967141,21
2.825431264,3.301448968,53
2.820825223,3.340335788,69
2.817368473,3.379022243,71
2.813747969,3.419333606,34
2.806408182,3.455433229,13
2.800577021,3.494956375,1
2.832456563,4.712178493,1
2.834321648,4.747543651,6
2.830989121,4.773688830,5
2.820220261,4.826739945,16
2.824177825,4.855807439,6
2.824135185,4.900907319,13
2.816939969,4.939687890,16
2.810226596,4.972487595,6
2.806586526,5.018015177,1
2.803253694,5.653445232,1
2.838109848,5.864198306,1
2.819165957,5.907506844,19
2.816959187,5.939305972,24
2.809282602,6.005395685,1
2.827852586,6.088576120,1
2.811120421,6.157332697,1
2.826209600,6.245359863,3
2.838495981,6.366030526,1
2.817180007,6.430828355,1
2.813753901,6.464823401,2
2.831536592,6.511943794,5
2.824971145,6.539917441,23
2.819592701,6.583052261,31
2.822366825,6.622334058,66
2.820320025,6.659661344,106
2.815100779,6.695749275,79
2.817095794,6.738999295,23
2.815528409,6.779048016,12
2.813803422,6.815407049,6
2.810939842,6.863152691,10
2.805073560,6.902396263,1
2.813693167,6.979523307,2
2.806210682,7.023079174,1
2.837526981,7.261910373,1
2.835349801,7.304914359,2
2.827854093,7.358419687,2
2.802167231,7.408614049,1
2.824236724,7.456333789,4
2.837412984,7.791473785,1
2.809619049,7.836540247,1
2.837530379,8.283541760,1
2.803022527,8.340417377,1
2.836508474,8.554142320,1
2.805340002,8.604978259,1
2.839742932,8.860074138,1
2.822377966,8.983111279,2
2.813484230,9.098141367,2
2.809045604,9.332574698,1
2.827985714,9.407948855,1
2.806305972,9.467604007,1
2.812711957,9.616983820,1
2.840035024,-1.486896029,1
2.843116760,-1.471356961,3
2.841747013,-1.359878088,1
2.853435387,-1.174505831,2
2.865788517,-1.144490819,2
2.873119560,-1.111440428,3
2.849346766,-0.974880593,2
2.864014962,-0.942566312,2
2.857975988,-0.908375930,7
2.871530846,-0.871141525,2
2.858316121,-0.777993938,3
2.840793801,-0.691375602,3
2.854024727,-0.658624941,21
2.861822859,-0.622975917,14
2.857431830,-0.573770562,96
2.863300290,-0.543887135,67
2.857765042,-0.500050212,69
2.868392344,-0.478948205,3
2.861057357,-0.088230165,5
2.860820656,-0.064064683,17
2.859298017,-0.035602613,3
2.861023408,0.226584409,18
2.866243594,0.250799592,16
2.860224742,0.388344632,6
2.857586031,0.414306263,8
2.840142353,0.450803049,1
2.848819287,0.499850281,3
2.857290077,0.548057905,1
2.869715283,0.622779986,2
2.845527584,0.669426824,3
2.852242816,0.705866182,44
2.858662574,0.741562151,97
2.860442890,0.781123335,177
2.867091963,0.810070398,68
2.877110667,2.582419068,1
2.878151207,2.781273056,1
2.866344188,2.817192225,4
2.876696301,2.847278686,1
2.872317696,2.897884689,3
2.860786637,2.941041273,6
2.846811893,2.979201414,5
2.859565926,3.025613251,2
2.849144284,3.067227013,2
2.859642916,3.107145792,2
2.875369846,3.145037679,17
2.867653298,3.183529043,50
2.862786284,3.221672149,73
2.858694343,3.257551514,73
2.854916110,3.296970092,50
2.849241161,3.334016478,24
2.845848792,3.371963046,3
2.872764502,4.624125025,3
2.878501449,4.673782792,1
2.866921485,4.697781869,8
2.853491480,4.744102030,13
2.851943061,4.771864581,11
2.845018405,4.817386664,4
2.845334175,4.862066406,3
2.844734930,4.886312760,3
2.867036565,5.587694708,1
2.868657010,5.748414030,1
2.866378670,5.825422154,11
2.866989126,5.865165713,25
2.859235050,5.892611919,4
2.849663231,5.931502419,2
2.860020841,6.095616078,3
2.868297870,6.152306490,2
2.854531402,6.187990609,1
2.866594578,6.235001006,1
2.862593264,6.257034432,2
2.859792006,6.350735468,2
2.874870359,6.378672225,2
2.858986888,6.419477149,5
2.864034617,6.464486978,10
2.861398978,6.499262552,36
2.862911317,6.537556677,32
2.860833736,6.581260038,72
2.860480764,6.619717139,90
2.854298275,6.657733148,67
2.858973940,6.699381129,18
2.854084415,6.737266045,12
2.863622498,6.774230888,6
2.857205186,6.815951371,14
2.861909201,6.862849755,1
2.851689555,6.895259817,2
2.855033148,6.932261527,2
2.869536283,6.978597951,2
2.849304221,7.225148115,1
2.862092547,7.259473041,1
2.854728411,7.283804791,1
2.871172620,7.398553158,1
2.844710259,7.409713844,1
2.844523340,7.454523644,2
2.851777496,7.482223356,1
2.854966439,7.520088419,1
2.841845397,8.351638715,1
2.844677102,8.463563828,1
2.846154064,8.678111368,1
2.849004199,8.867162329,1
2.849358194,8.885453517,3
2.861327616,9.012881398,1
2.848962882,9.127335048,1
2.861789871,9.259208706,2
2.860908757,9.342961470,1
2.848465175,9.365903241,1
2.857150394,9.515179624,1
2.863034179,9.652193726,2
2.901719992,-1.463924221,1
2.918599134,-1.437058820,1
2.897787810,-1.375951050,2
2.917219715,-1.356796254,1
2.888745463,-1.225536409,1
2.892704188,-1.175463211,6
2.904807404,-1.148542304,2
2.901625862,-1.057660450,1
2.912245751,-0.943289433,1
2.901981223,-0.893792016,3
2.900901540,-0.873988374,2
2.911400526,-0.771554088,1
2.899381298,-0.731058951,3
2.895452311,-0.653583375,8
2.898425469,-0.622379046,29
2.896312366,-0.572579163,35
2.900390664,-0.539807344,107
2.900460933,-0.499053656,75
2.900956412,-0.470592347,21
2.903226379,-0.085007006,3
2.902520994,-0.057207191,33
2.903789150,-0.030375261,9
2.883794538,0.223362893,3
2.906365262,0.262610457,14
2.913884626,0.287973251,5
2.913266843,0.464445071,4
2.887853210,0.517584083,1
2.902287181,0.564668193,1
2.897538910,0.659493803,5
2.889637832,0.715304737,2
2.894409746,0.747201227,43
2.898312331,0.782494968,114
2.900276121,0.819221531,188
2.908528670,0.849878315,58
2.918020790,2.315223242,1
2.913926536,2.415459904,2
2.888432045,2.489172394,1
2.901623872,2.617963500,2
2.905191260,2.661181709,2
2.903002582,2.697216046,1
2.904778592,2.738935924,4
2.901269075,2.789488505,2
2.894111668,2.825935436,5
2.885666784,2.853996331,2
2.894029610,2.886794009,1
2.909373351,2.939521125,2
2.890727987,2.978409499,1
2.913906774,3.031214230,5
2.911212107,3.065254625,32
2.904969782,3.099816028,70
2.898967618,3.139494893,80
2.895152234,3.177324675,62
2.893176333,3.213342748,25
2.888530227,3.253988905,9
2.913300930,4.539274639,2
2.903344525,4.579465321,4
2.898770765,4.617942499,10
2.894721992,4.640889051,2
2.886660204,4.688110170,4
2.916642650,5.504347428,2
2.913057893,5.571751362,4
2.893238362,5.622459314,1
2.915323664,5.670000705,6
2.908951324,5.709619794,11
2.902675558,5.744113783,25
2.897313570,5.784315296,17
2.895892106,5.817499628,18
2.894624912,5.855713405,8
2.907906966,5.892935908,5
2.909326029,5.950362645,2
2.902936056,5.988566932,2
2.895807827,6.029650984,2
2.901720319,6.051089710,3
2.919452691,6.152551702,1
2.907283157,6.219803538,3
2.898897697,6.250547879,3
2.903241269,6.307944815,5
2.901163161,6.348545716,7
2.905107262,6.425034257,17
2.899775046,6.463840278,45
2.902658656,6.502163385,56
2.898971337,6.541593706,59
2.900089003,6.580020152,83
2.892209884,6.614387728,44
2.899575526,6.657571196,20
2.894651555,6.698507930,11
2.894690149,6.733179672,4
2.892312678,6.771660112,6
2.897383600,6.814382755,5
2.898290831,6.877207966,1
2.900226429,6.890121190,1
2.889196507,6.930034403,1
2.898744561,7.219244192,1
2.905056929,7.268422908,2
2.902755869,7.316500441,2
2.896750463,7.360625328,1
2.903752628,7.415767231,6
2.906838717,8.698628551,2
2.881078598,8.807479122,1
2.883446990,8.910422234,1
2.918415271,8.941154539,1
2.902708868,9.044829461,1
2.886874154,9.154827429,2
2.916280095,9.311970631,1
2.883889113,9.401048398,1
2.933800689,-1.414475685,3
2.934934048,-1.399342891,1
2.946149773,-1.143609866,2
2.939513959,-1.096988697,1
2.950163311,-1.063028614,2
2.936846469,-0.927809424,1
2.931564543,-0.897250382,4
2.935973449,-0.853361791,4
2.934311420,-0.823606866,3
2.932903976,-0.733012628,3
2.947608846,-0.649775217,1
2.935099457,-0.617259033,19
2.937568733,-0.581138956,15
2.936841179,-0.534601911,72
2.940795989,-0.501877522,117
2.941134439,-0.464480070,76
2.930352284,-0.054195142,4
2.943020074,-0.018745962,18
2.949442563,0.030349686,1
2.953567809,0.057446747,10
2.937093101,0.264745722,138
2.939123934,0.288361034,25
2.948462189,0.350011506,4
2.951423738,0.379073691,13
2.955002866,0.435331063,1
2.947328125,0.459497084,40
2.944576287,0.487572847,5
2.943147668,0.585791863,1
2.957769495,0.639412080,1
2.939249787,0.708272862,4
2.930483313,0.742485553,4
2.933368082,0.786481743,31
2.939192777,0.821923969,125
2.939145441,0.857594908,164
2.949649120,0.892938584,72
2.957415082,0.925561519,1
2.958954213,2.427387659,1
2.949398676,2.501812317,3
2.941886667,2.543949167,1
2.931648011,2.575377408,4
2.947296425,2.605233287,1
2.938633844,2.659169986,4
2.926795121,2.698879094,2
2.938182910,2.748784847,1
2.946271557,2.789081425,1
2.957196279,2.846912324,1
2.949189485,2.908304294,4
2.953079940,2.947141047,23
2.946914882,2.981812463,58
2.939778129,3.019640344,91
2.934208131,3.058127049,72
2.932434139,3.099203600,44
2.923204277,3.135978815,13
2.928006748,3.171503637,3
2.933972632,3.220776794,2
2.954930760,4.401904298,1
2.947549201,4.466083671,8
2.934807404,4.497942248,4
2.945637754,4.530748160,9
2.923327826,4.566728399,2
2.923965923,4.630996404,1
2.956871354,5.388730218,3
2.957169282,5.418857518,3
2.946169883,5.460537479,7
2.941610428,5.491577720,9
2.933571155,5.532984497,8
2.929083079,5.572839467,6
2.937822803,5.620887224,14
2.938537023,5.655556541,16
2.942145668,5.701122231,10
2.931672377,5.744654768,8
2.921764023,5.783761459,1
2.947457105,5.896109776,1
2.928139503,5.947895072,1
2.922283088,5.983773083,1
2.950200674,6.099225283,4
2.934794227,6.142029562,2
2.939911609,6.175219077,4
2.939746115,6.214061912,6
2.941527903,6.258877611,5
2.934660953,6.290685299,3
2.951131118,6.351805014,7
2.947210902,6.386957931,27
2.938101573,6.418770660,41
2.942428536,6.462294881,71
2.938594586,6.499776465,53
2.938817003,6.539331906,70
2.936152890,6.576969312,33
2.933694571,6.622779614,22
2.937816604,6.652875663,8
2.938497247,6.687903229,4
2.938236083,6.744563948,6
2.954195044,6.772640309,4
2.949560280,6.827182443,1
2.940594124,6.854981871,1
2.926770912,6.930154709,1
2.925122849,7.216153202,1
2.938884908,7.262713848,2
2.953505144,7.353909758,3
2.938244384,7.360768655,1
2.942154256,8.426490093,1
2.958002816,8.644795451,1
2.928042591,8.723521748,1
2.933077761,8.797965131,1
2.950807831,8.964015127,1
2.932117568,9.070104439,1
2.929744547,9.189622273,2
2.945193903,9.256516541,1
2.937402725,9.447261151,1
2.927590247,9.568063201,1
2.953655265,9.735121150,1
2.962145841,-1.479820839,1
2.992245876,-1.422232847,2
2.985255485,-1.389812687,1
2.976796308,-1.193157916,1
2.974840679,-1.139426507,8
2.993472745,-1.111810829,1
2.962163136,-1.051497598,2
2.978711652,-1.020792506,1
2.987095083,-0.900784342,2
2.976091485,-0.853775967,6
2.982983032,-0.812748706,4
2.990129713,-0.799815008,1
2.967825742,-0.742918673,2
2.970951158,-0.698973817,2
2.974822986,-0.611534235,3
2.977303869,-0.575572425,23
2.974372106,-0.536210814,36
2.980585624,-0.497425518,113
2.980582177,-0.460011112,95
2.986702911,-0.432005236,27
2.978711260,-0.013117075,28
2.976213132,0.017556576,12
2.977712818,0.062138852,24
2.978407104,0.093393711,16
2.992944270,0.129858868,2
2.971801186,0.273188837,2
2.982178639,0.304028574,25
2.981267591,0.333212376,23
2.965953610,0.378433628,3
2.968446467,0.437654430,1
2.966146530,0.463086392,13
2.981080807,0.498206345,24
2.985063937,0.528836873,14
2.990815758,0.668994150,1
2.993735413,0.698684633,1
2.978853900,0.784843756,7
2.971942927,0.829462674,23
2.977162255,0.862028501,120
2.979319283,0.901641176,160
2.987748070,0.935841474,84
2.991818840,0.964494328,10
2.981620054,2.066283209,1
2.975996651,2.121029136,1
2.991966520,2.298430394,3
2.993208790,2.337037413,1
2.972958316,2.380608061,4
2.975669556,2.430652815,1
2.967106921,2.453520573,1
2.961286978,2.502288660,1
2.987696691,2.599263672,1
2.962269527,2.616770003,1
2.994668581,2.645357889,1
2.961477581,2.682746977,1
2.975937706,2.737776480,1
2.995269966,2.784389303,4
2.993956562,2.826465454,24
2.988205465,2.862670276,55
2.981352803,2.901851626,85
2.976824886,2.941450314,95
2.972488726,2.978148959,49
2.969858942,3.016258518,24
2.965203985,3.060313050,10
2.992739801,4.302260377,1
2.988905544,4.343205475,4
2.992368844,4.392687955,5
2.980918350,4.407064721,9
2.972877451,4.459839477,6
2.996495397,5.111332591,7
2.992784941,5.135058690,4
2.988636697,5.190484661,2
2.998327896,5.208041618,2
2.993514760,5.270016471,4
2.989608378,5.294920884,18
2.983535966,5.338070456,16
2.979662099,5.381054389,11
2.974317916,5.418598165,13
2.982845066,5.460821500,21
2.984474672,5.492058270,4
2.981966011,5.543000051,8
2.987829763,5.583046402,10
2.991895629,5.607982990,6
2.978620934,5.664729365,10
2.971731348,5.698267588,12
2.982281124,5.723926345,2
2.984638275,5.768911206,1
2.975101266,5.818071628,3
2.994147614,5.897520248,1
2.975152162,5.943834824,2
2.987347628,5.994112560,2
2.983406459,6.028354990,3
2.987643937,6.067044191,7
2.984394109,6.097437766,7
2.974292453,6.149215019,6
2.966451079,6.179951123,4
2.989008942,6.210954066,2
2.993015316,6.264962044,3
2.988459798,6.305229059,22
2.980610370,6.341400023,43
2.981083045,6.380830406,49
2.979949395,6.420135895,63
2.977952953,6.458022243,59
2.979234938,6.500432621,62
2.977099621,6.539974849,37
2.980505412,6.583826793,19
2.975959862,6.612917660,8
2.982540577,6.661893809,2
2.987424331,6.706356171,4
2.974673928,6.752089650,7
2.970402508,6.765074191,20
2.998471317,6.821743827,2
2.961088032,6.881267436,1
2.976695708,7.212357448,2
2.985619679,7.261687685,2
2.960046295,7.313037215,1
2.977394509,7.358719359,1
2.971945044,7.383601245,2
2.975284554,8.634759644,53
2.987395264,8.646274444,111
2.996100215,8.775754039,1
2.960443941,8.833485954,1
2.978038085,8.862765279,2
2.976334392,8.981764560,1
2.988334682,9.112741571,2
2.964130451,9.188190820,1
2.973177220,9.228678403,2
2.971433210,9.600819470,1
3.010004201,-1.501348354,1
3.030082348,-1.449930846,1
3.011269771,-1.403343520,2
3.012508632,-1.389085163,2
3.007564023,-1.288145889,1
3.027943402,-1.094423116,1
3.025734071,-1.055495135,4
3.034683836,-1.031768374,2
3.004878102,-0.905559844,1
3.010942654,-0.871489084,1
3.023321393,-0.822971427,7
3.039547168,-0.782256819,2
3.011879978,-0.739763784,1
3.021351018,-0.671884314,4
3.026065697,-0.606558433,3
3.019637409,-0.574412034,22
3.023323408,-0.542943759,29
3.017732392,-0.494118661,74
3.020591027,-0.460899760,123
3.021743628,-0.423803379,81
3.039208444,-0.397413521,1
3.034004744,-0.005138828,1
3.030006958,0.023740062,39
3.036033876,0.046371014,6
3.011174843,0.107389240,3
3.009083309,0.132282566,4
3.029520286,0.181788082,2
3.002397377,0.300150518,3
3.000344764,0.322552139,1
3.002923351,0.450873712,1
3.003189710,0.516576812,3
3.015365374,0.535672961,11
3.036764562,0.566113589,3
3.024020077,0.702270270,5
3.022527841,0.739802545,2
3.014019203,0.784287351,1
3.020904414,0.818020162,4
3.007633964,0.868150752,24
3.016664698,0.902347199,106
3.019868870,0.940053697,152
3.024367917,0.977051603,102
3.032365946,1.009835013,22
3.022997988,1.833422826,1
3.014158294,1.911603460,1
3.028198820,2.183012995,2
3.030905333,2.226263481,3
3.011863496,2.257611744,5
3.007263785,2.298481729,3
3.012140834,2.553883597,1
3.025167144,2.613716015,1
3.031670315,2.703680707,12
3.028286459,2.744495943,35
3.022599783,2.782177270,78
3.018481486,2.819152060,88
3.016954733,2.858752683,60
3.012583366,2.897281198,48
3.010201024,2.933221650,9
3.002922688,2.963436467,1
3.010859531,3.050919612,1
3.030137481,4.249280719,3
3.028527647,4.311045133,5
3.017428286,4.338731631,3
3.001139035,4.392009326,3
3.026475872,4.992729533,6
3.031222853,5.003604199,3
3.015873530,5.103996651,13
3.016176317,5.136193662,17
3.015443986,5.180309025,19
3.017018639,5.224400837,22
3.017496188,5.258279568,18
3.009934511,5.301070826,20
3.017826513,5.343443839,10
3.019362217,5.378381796,15
3.017460976,5.416774807,4
3.007015476,5.461734454,5
3.001473124,5.482605717,1
3.010448861,5.542210434,2
3.000589566,5.572730576,1
3.011561156,5.615744282,5
3.026219846,5.653423914,1
3.026022951,5.714194360,1
3.010771953,5.742653488,2
3.019028569,5.775182569,5
3.007820684,5.862228560,2
3.025489724,5.897755921,1
3.018224403,5.934156678,3
3.026965374,5.977684172,7
3.025337212,6.018805437,9
3.013838188,6.059650763,4
3.003901484,6.097011654,4
3.029313027,6.185695967,4
3.027440344,6.229547706,14
3.023449001,6.262310845,45
3.016796175,6.298087834,34
3.022935534,6.342606981,54
3.016473429,6.378356653,54
3.019186972,6.420307744,38
3.022995601,6.460236026,64
3.014525334,6.495491428,27
3.023073064,6.537775673,19
3.013201624,6.573748854,9
3.013295098,6.612235719,4
3.028730077,6.655726429,8
3.011827071,6.711024267,13
3.019528927,6.774829575,1
3.025991101,6.829451062,2
3.004356972,6.881254111,1
3.021595522,7.201081071,1
3.022281675,7.240457936,1
3.030366140,7.306567154,2
3.013644932,7.329309933,1
3.026264821,8.578729969,2
3.007597866,8.660676690,13
