_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
183,nav_dryrun,dryrun,184,1.7,0.0,184,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,917,184,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,918,0.0,,-89,0.6963613576748792,0.5506804585456848,0.6432150285333738,0.05314632914150539,0.026511508971452713,0.010285525,DIAG_NAV,920,avoidance,10.587212275713682,11.577870513600727,0.0,37.0,0.0,3.7055242964997883,3.7055242964997883,10.587212275713682,184,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,921
184,nav_dryrun,dryrun,185,1.7,0.0,185,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,922,185,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,923,0.0,,-89,0.686682737234867,0.5481042265892029,0.6312295560473438,0.055453181187523175,0.02615990675985813,0.033153310000000005,DIAG_NAV,925,avoidance,10.596002331003547,11.362132008852187,0.0,38.0,0.0,3.708600815851241,3.708600815851241,10.596002331003547,185,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,926
185,nav_dryrun,dryrun,186,1.7,0.0,186,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,927,186,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,928,0.0,,-89,0.688130152947975,0.551272988319397,0.6330308562671847,0.05509929668079031,0.026250110939145088,0.056695749000000004,DIAG_NAV,930,avoidance,10.593747226521373,11.394555412809325,0.0,38.0,0.0,3.70781152928248,3.70781152928248,10.593747226521373,186,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,931
186,nav_dryrun,dryrun,187,1.7,0.0,187,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,932,187,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,933,0.0,,-89,0.7056258542197091,0.5508880019187927,0.6531907903817222,0.05243506383798693,0.026209229603409767,0.027440942000000003,DIAG_NAV,935,avoidance,10.594769259914756,11.757434226871,0.0,36.0,0.0,3.708169240970164,3.708169240970164,10.594769259914756,187,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,936
187,nav_dryrun,dryrun,188,1.7,0.0,188,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,937,188,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,938,0.0,,-89,0.6957233653349035,0.5542986989021301,0.6425142598688565,0.05320910546604706,0.02622828632593155,0.051486958000000006,DIAG_NAV,940,avoidance,10.594292841851711,11.565256677639416,0.0,37.0,0.0,3.7080024946480985,3.7080024946480985,10.594292841851711,188,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,941
188,nav_dryrun,dryrun,189,1.7,0.0,189,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,942,189,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,943,0.0,,-89,0.6966078088564032,0.5466984510421753,0.6431464114657525,0.053461397390650665,0.026244761422276497,0.073724832,DIAG_NAV,945,avoidance,10.593880964443088,11.576635406383545,0.0,37.0,0.0,3.70785833755508,3.70785833755508,10.593880964443088,189,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,946
189,nav_dryrun,dryrun,190,1.7,0.0,190,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,947,190,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,948,0.0,,-89,0.7052562321935382,0.5506730079650879,0.6503214875694738,0.05493474462406432,0.02631462551653385,0.021146441000000002,DIAG_NAV,950,avoidance,10.592134362086654,11.705786776250529,0.0,36.0,0.0,3.7072470267303284,3.7072470267303284,10.592134362086654,190,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,951
190,nav_dryrun,dryrun,191,1.7,0.0,191,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,952,191,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,953,0.0,,-89,0.7077176604952131,0.5538054704666138,0.6525127185446332,0.05520494195057991,0.02636677958071232,0.044502027,DIAG_NAV,955,avoidance,10.590830510482192,11.745228933803398,0.0,36.0,0.0,3.7067906786687668,3.7067906786687668,10.590830510482192,191,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,956
191,nav_dryrun,dryrun,192,1.7,0.0,192,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,957,192,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,958,0.0,,-89,0.6968623312080607,0.5507630109786987,0.6454480406822137,0.05141429052584701,0.02647087536752224,0.01317632,DIAG_NAV,960,avoidance,10.588228115811944,11.618064732279848,0.0,37.0,0.0,3.70587984053418,3.70587984053418,10.588228115811944,192,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,961
192,nav_dryrun,dryrun,193,1.7,0.0,193,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,962,193,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,963,0.0,,-89,0.688801935224822,0.5476452112197876,0.6351377125007341,0.053664222724087864,0.02623525820672512,0.015075257000000002,DIAG_NAV,965,avoidance,10.594118544831872,11.432478825013215,0.0,38.0,0.0,3.7079414906911548,3.7079414906911548,10.594118544831872,193,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,966
193,nav_dryrun,dryrun,194,1.7,0.0,194,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,967,194,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,968,0.0,,-89,0.6876748764153683,0.5484541654586792,0.6338348778121772,0.05383999860319107,0.026346631348133087,0.062396578,DIAG_NAV,970,avoidance,10.591334216296673,11.409027800619189,0.0,38.0,0.0,3.706966975703835,3.706966975703835,10.591334216296673,194,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,971
194,nav_dryrun,dryrun,195,1.7,0.0,195,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,972,195,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,973,0.0,,-89,0.7055369309016637,0.5501230359077454,0.6500185583624706,0.055518372539193075,0.026264626532793045,0.009124129,DIAG_NAV,975,avoidance,10.593384336680174,11.70033405052447,0.0,36.0,0.0,3.7076845178380604,3.7076845178380604,10.593384336680174,195,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,976
195,nav_dryrun,dryrun,196,1.7,0.0,196,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,977,196,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,978,0.0,,-89,0.705354198387691,0.5554038882255554,0.6495570240129,0.055797174374790905,0.026430033147335052,0.032966698,DIAG_NAV,980,avoidance,10.589249171316624,11.6920264322322,0.0,36.0,0.0,3.706237209960818,3.706237209960818,10.589249171316624,196,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,981
196,nav_dryrun,dryrun,197,1.7,0.0,197,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,982,197,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,983,0.0,,-89,0.708632743358612,0.5538054704666138,0.6558822175649844,0.05275052579362755,0.026362549513578415,0.007878381,DIAG_NAV,985,avoidance,10.59093626216054,11.80587991616972,0.0,36.0,0.0,3.7068276917561884,3.7068276917561884,10.59093626216054,197,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,986
197,nav_dryrun,dryrun,198,1.7,0.0,198,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,987,198,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,988,0.0,,-89,0.6957056925577276,0.5525208115577698,0.6444038227249205,0.051301869832807115,0.02624266780912876,0.002018068,DIAG_NAV,990,avoidance,10.593933304771781,11.599268809048569,0.0,37.0,0.0,3.707876656670123,3.707876656670123,10.593933304771781,198,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,991
198,nav_dryrun,dryrun,199,1.7,0.0,199,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,992,199,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,993,0.0,,-89,0.6963296059299918,0.550638735294342,0.6447350134646971,0.051594592465294735,0.026306629180908203,0.025362208,DIAG_NAV,995,avoidance,10.592334270477295,11.605230242364547,0.0,37.0,0.0,3.707316994667053,3.707316994667053,10.592334270477295,199,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,996
199,nav_dryrun,dryrun,200,1.7,0.0,200,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,997,200,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,998,0.0,,-89,0.6868074608571602,0.5485042333602905,0.6308778561375492,0.05592960471961093,0.026288822293281555,0.049566650000000004,DIAG_NAV,1000,avoidance,10.592779442667961,11.355801410475886,0.0,38.0,0.0,3.707472804933786,3.707472804933786,10.592779442667961,200,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1001
200,nav_dryrun,dryrun,201,1.7,0.0,201,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1002,201,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1003,0.0,,-89,0.7082578948565892,0.554855465888977,0.6571962694090511,0.051061625447538166,0.02616502158343792,0.002289662,DIAG_NAV,1005,avoidance,10.595874460414052,11.82953284936292,0.0,36.0,0.0,3.7085560611449178,3.7085560611449178,10.595874460414052,201,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1006
201,nav_dryrun,dryrun,202,1.7,0.0,202,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1007,202,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1008,0.0,,-89,0.6969179528601029,0.5510546565055847,0.6418894528246978,0.05502850003540516,0.026393041014671326,0.044416804000000004,DIAG_NAV,1010,avoidance,10.590173974633217,11.55401015084456,0.0,37.0,0.0,3.7065608911216255,3.7065608911216255,10.590173974633217,202,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1011
202,nav_dryrun,dryrun,203,1.7,0.0,203,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1012,203,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1013,0.0,,-89,0.694826941279804,0.5521804094314575,0.6399484628459464,0.054878478433857576,0.02617017924785614,0.067510479,DIAG_NAV,1015,avoidance,10.595745518803596,11.519072331227036,0.0,37.0,0.0,3.7085109315812583,3.7085109315812583,10.595745518803596,203,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1016
203,nav_dryrun,dryrun,204,1.7,0.0,204,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1017,204,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1018,0.0,,-89,0.7066779187747411,0.5505229830741882,0.650887822966717,0.055790095808024104,0.026541342958807945,0.012615428000000001,DIAG_NAV,1020,avoidance,10.586466426029801,11.715980813400906,0.0,36.0,0.0,3.70526324911043,3.70526324911043,10.586466426029801,204,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1021
204,nav_dryrun,dryrun,205,1.7,0.0,205,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1022,205,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1023,0.0,,-89,0.707444555418832,0.5542054772377014,0.6546524887916094,0.05279206662722256,0.02647966705262661,0.009879097,DIAG_NAV,1025,avoidance,10.588008323684335,11.78374479824897,0.0,36.0,0.0,3.7058029132895167,3.7058029132895167,10.588008323684335,205,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1026
205,nav_dryrun,dryrun,206,1.7,0.0,206,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1027,206,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1028,0.0,,-89,0.6952346054946675,0.550346314907074,0.6425098260326306,0.05272477946203688,0.02608993463218212,0.060161509,DIAG_NAV,1030,avoidance,10.597751634195447,11.56517686858735,0.0,37.0,0.0,3.709213071968406,3.709213071968406,10.597751634195447,206,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1031
206,nav_dryrun,dryrun,207,1.7,0.0,207,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1032,207,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1033,0.0,,-89,0.6878539287682736,0.5481041669845581,0.6346697179190766,0.053184210849197014,0.026220958679914474,0.032094804000000005,DIAG_NAV,1035,avoidance,10.594476033002138,11.424054922543379,0.0,38.0,0.0,3.708066611550748,3.708066611550748,10.594476033002138,207,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1036
207,nav_dryrun,dryrun,208,1.7,0.0,208,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1037,208,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1038,0.0,,-89,0.686115152908094,0.5484886765480042,0.6327549154920521,0.053360237416041935,0.026301821693778038,0.055303183000000006,DIAG_NAV,1040,avoidance,10.592454457655549,11.389588478856938,0.0,38.0,0.0,3.7073590601794417,3.7073590601794417,10.592454457655549,208,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1041
208,nav_dryrun,dryrun,209,1.7,0.0,209,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1042,209,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1043,0.0,,-89,0.7063878399985177,0.5545217394828796,0.6530672793941839,0.05332056060433388,0.026212548837065697,0.001151507,DIAG_NAV,1045,avoidance,10.594686279073358,11.75521102909531,0.0,36.0,0.0,3.7081401976756747,3.7081401976756747,10.594686279073358,209,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1046
209,nav_dryrun,dryrun,210,1.7,0.0,210,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1047,210,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1048,0.0,,-89,0.6956000591025633,0.550512969493866,0.6427275258404633,0.05287253326209991,0.02617049776017666,0.008633496000000001,DIAG_NAV,1050,avoidance,10.595737555995584,11.56909546512834,0.0,37.0,0.0,3.708508144598454,3.708508144598454,10.595737555995584,210,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1051
210,nav_dryrun,dryrun,211,1.7,0.0,211,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1052,211,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1053,0.0,,-89,0.6978354892309975,0.5511804223060608,0.6447745009022944,0.053060988328703075,0.026368027552962303,0.048254419,DIAG_NAV,1055,avoidance,10.590799311175942,11.6059410162413,0.0,37.0,0.0,3.7067797589115794,3.7067797589115794,10.590799311175942,211,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1056
211,nav_dryrun,dryrun,212,1.7,0.0,212,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1057,212,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1058,0.0,,-89,0.6872958522854429,0.5484042167663574,0.6337421665775524,0.05355368570789047,0.02631283365190029,0.070012531,DIAG_NAV,1060,avoidance,10.592179158702493,11.407358998395944,0.0,38.0,0.0,3.707262705545872,3.707262705545872,10.592179158702493,212,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1061
212,nav_dryrun,dryrun,213,1.7,0.0,213,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1062,213,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1063,0.0,,-89,0.7052148376192365,0.554855465888977,0.6501574180363522,0.05505741958288436,0.026414627209305763,0.017488771,DIAG_NAV,1065,avoidance,10.589634319767356,11.70283352465434,0.0,36.0,0.0,3.706372011918574,3.706372011918574,10.589634319767356,213,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1066
213,nav_dryrun,dryrun,214,1.7,0.0,214,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1067,214,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1068,0.0,,-89,0.7069620438984462,0.5538021922111511,0.6538434348850054,0.053118609013440815,0.02641255222260952,0.011132918,DIAG_NAV,1070,avoidance,10.589686194434762,11.769181827930097,0.0,36.0,0.0,3.7063901680521663,3.7063901680521663,10.589686194434762,214,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1071
214,nav_dryrun,dryrun,215,1.7,0.0,215,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1072,215,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1073,0.0,,-89,0.6878839604782335,0.5488541722297668,0.6331256794077322,0.05475828107050125,0.026446327567100525,0.013015485,DIAG_NAV,1075,avoidance,10.588841810822487,11.39626222933918,0.0,38.0,0.0,3.70609463378787,3.70609463378787,10.588841810822487,215,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1076
215,nav_dryrun,dryrun,216,1.7,0.0,216,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1077,216,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1078,0.0,,-89,0.707263628074101,0.5511730313301086,0.6526437562411951,0.05461987183290593,0.026577377691864967,0.036501811,DIAG_NAV,1080,avoidance,10.585565557703376,11.747587612341512,0.0,36.0,0.0,3.704947945196181,3.704947945196181,10.585565557703376,216,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1081
216,nav_dryrun,dryrun,217,1.7,0.0,217,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1082,217,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1083,0.0,,-89,0.7078231351716178,0.5540054440498352,0.6572732974730787,0.050549837698539095,0.02638585865497589,0.059524208,DIAG_NAV,1085,avoidance,10.590353533625603,11.830919354515418,0.0,36.0,0.0,3.7066237367689605,3.7066237367689605,10.590353533625603,217,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1086
217,nav_dryrun,dryrun,218,1.7,0.0,218,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1087,218,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1088,0.0,,-89,0.6966099896851707,0.550722062587738,0.6431456290285491,0.05346436065662166,0.026318032294511795,0.004825214,DIAG_NAV,1090,avoidance,10.592049192637205,11.576621322513883,0.0,37.0,0.0,3.7072172174230213,3.7072172174230213,10.592049192637205,218,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1091
218,nav_dryrun,dryrun,219,1.7,0.0,219,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1092,219,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1093,0.0,,-89,0.6860392635518854,0.5477542281150818,0.632512034491264,0.053527229060621365,0.026671433821320534,0.029551641000000003,DIAG_NAV,1095,avoidance,10.583214154466987,11.385216620842753,0.0,38.0,0.0,3.704124954063445,3.704124954063445,10.583214154466987,219,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1096
219,nav_dryrun,dryrun,220,1.7,0.0,220,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1097,220,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1098,0.0,,-89,0.7060544439724513,0.55400550365448,0.6501368333005253,0.05591761067192605,0.026236936450004578,0.001577843,DIAG_NAV,1100,avoidance,10.594076588749886,11.702462999409455,0.0,36.0,0.0,3.7079268060624595,3.7079268060624595,10.594076588749886,220,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1101
220,nav_dryrun,dryrun,221,1.7,0.0,221,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1102,221,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1103,0.0,,-89,0.6944683790206909,0.5527969002723694,0.6425103077871932,0.05195807123349772,0.02617049776017666,0.022723821,DIAG_NAV,1105,avoidance,10.595737555995584,11.565185540169477,0.0,37.0,0.0,3.708508144598454,3.708508144598454,10.595737555995584,221,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1106
221,nav_dryrun,dryrun,222,1.7,0.0,222,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1107,222,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1108,0.0,,-89,0.6944683790206909,0.5527969002723694,0.6425103077871932,0.05195807123349772,0.02617049776017666,0.127943989,DIAG_NAV,1110,avoidance,10.595737555995584,11.565185540169477,0.0,37.0,0.0,3.708508144598454,3.708508144598454,10.595737555995584,222,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1111
222,nav_dryrun,dryrun,223,1.7,0.0,223,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1112,223,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1113,0.0,,-89,0.7075618232999529,0.5485152006149292,0.6518675603074414,0.05569426299251141,0.026469087228178978,0.066381119,DIAG_NAV,1115,avoidance,10.588272819295526,11.733616085533946,0.0,36.0,0.0,3.7058954867534335,3.7058954867534335,10.588272819295526,223,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1116
223,nav_dryrun,dryrun,224,1.7,0.0,224,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1117,224,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1118,0.0,,-89,0.6940076894619885,0.5530112385749817,0.6397327795899816,0.054274909872006866,0.0263059064745903,0.01778481,DIAG_NAV,1120,avoidance,10.592352338135242,11.51519003261967,0.0,37.0,0.0,3.7073233183473344,3.7073233183473344,10.592352338135242,224,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1121
224,nav_dryrun,dryrun,225,1.7,0.0,225,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1122,225,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1123,,,-89,,,,,,0.818049341,DIAG_NAV,1125,,,,,,,,,,225,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1126
225,nav_dryrun,dryrun,226,1.7,0.0,226,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1127,226,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1128,0.0,,-89,0.7036853807313102,0.5498729944229126,0.6501053679109731,0.05358001282033713,0.026364624500274658,0.044628934,DIAG_NAV,1130,avoidance,10.590884387493134,11.701896622397514,0.0,36.0,0.0,3.7068095356225963,3.7068095356225963,10.590884387493134,226,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1131
226,nav_dryrun,dryrun,227,1.7,0.0,227,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1132,227,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1133,0.0,,-89,0.7050409964152745,0.5531554818153381,0.6505921844438307,0.054448811971443765,0.026262551546096802,0.06735618,DIAG_NAV,1135,avoidance,10.59343621134758,11.710659319988952,0.0,36.0,0.0,3.7077026739716525,3.7077026739716525,10.59343621134758,227,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1136
227,nav_dryrun,dryrun,228,1.7,0.0,228,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1137,228,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1138,0.0,,-89,0.6971176775062785,0.5531018972396851,0.6437768393370044,0.053340838169274124,0.026417341083288193,0.015360944000000001,DIAG_NAV,1140,avoidance,10.589566472917795,11.587983108066078,0.0,37.0,0.0,3.706348265521228,3.706348265521228,10.589566472917795,228,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1141
